id,date,type,category,quantity,value,reference
2227,21/12/2019,Savings buying,,0.07,2551.08,a2
2228,22/12/2019,Expenses,Food,1,46.50,
2229,26/12/2019,Expenses,Food,1,46.36,
2230,26/12/2019,Expenses,Other,1,43.07,
2231,28/12/2019,Expenses,Food,1,46.09,
2232,28/12/2019,Expenses,Utilities,1,67.23,
2233,29/12/2019,Expenses,Food,1,45.75,
2234,31/12/2019,Expenses,Food,1,45.61,
2235,01/01/2020,Income,,1,3500.00,
2236,01/01/2020,Income,,1,0.00,
2237,01/01/2020,Expenses,Housing,1,1700.00,
2238,01/01/2020,Expenses,Food,1,0.00,
2239,01/01/2020,Expenses,Utilities,1,300.00,
2240,01/01/2020,Expenses,Health,1,0.00,
2241,01/01/2020,Expenses,Shopping,1,0.00,
2242,01/01/2020,Expenses,Leisure,1,0.00,
2243,01/01/2020,Expenses,Other,1,0.00,
2244,12/01/2020,Savings buying,,0.08,2572.99,a2
2245,13/01/2020,Expenses,Health,1,22.51,
2246,15/01/2020,Expenses,Food,1,49.31,
2247,17/01/2020,Expenses,Food,1,49.16,
2248,22/01/2020,Expenses,Food,1,49.02,
2249,23/01/2020,Expenses,Health,1,46.16,
2250,23/01/2020,Expenses,Leisure,1,589.89,
2251,24/01/2020,Expenses,Health,1,134.70,
2252,25/01/2020,Expenses,Food,1,46.56,
2253,29/01/2020,Expenses,Food,1,46.42,
2254,30/01/2020,Expenses,Shopping,1,180.70,
2255,01/02/2020,Income,,1,3500.00,
2256,01/02/2020,Income,,1,0.00,
2257,01/02/2020,Expenses,Housing,1,1700.00,
2258,01/02/2020,Expenses,Food,1,0.00,
2259,01/02/2020,Expenses,Utilities,1,300.00,
2260,01/02/2020,Expenses,Health,1,0.00,
2261,01/02/2020,Expenses,Shopping,1,0.00,
2262,01/02/2020,Expenses,Leisure,1,0.00,
2263,01/02/2020,Expenses,Other,1,0.00,
2264,03/02/2020,Expenses,Food,1,50.24,
2265,03/02/2020,Savings selling,,0.12,2596.87,a1
2266,04/02/2020,Expenses,Food,1,51.02,
2267,04/02/2020,Expenses,Other,1,144.76,
2268,06/02/2020,Expenses,Food,1,50.43,
2269,06/02/2020,Expenses,Other,1,182.59,
2270,07/02/2020,Income,,1,474.94,
2271,09/02/2020,Expenses,Leisure,1,0.00,
2272,11/02/2020,Expenses,Food,1,51.16,
2273,13/02/2020,Expenses,Shopping,1,0.00,
2274,14/02/2020,Expenses,Food,1,51.05,
2275,15/02/2020,Expenses,Food,1,50.89,
2276,16/02/2020,Expenses,Food,1,50.74,
2277,19/02/2020,Expenses,Health,1,80.47,
2278,21/02/2020,Expenses,Other,1,163.85,
2279,22/02/2020,Expenses,Food,1,49.86,
2280,23/02/2020,Expenses,Food,1,49.71,
2281,25/02/2020,Income,,1,151.00,
2282,26/02/2020,Expenses,Food,1,50.01,
2283,27/02/2020,Expenses,Food,1,49.86,
2284,28/02/2020,Expenses,Utilities,1,118.01,
2285,29/02/2020,Income,,1,144.42,
2286,29/02/2020,Savings buying,,0.11,2620.37,a2
2287,01/03/2020,Income,,1,3500.00,
2288,01/03/2020,Income,,1,0.00,
2289,01/03/2020,Expenses,Housing,1,1700.00,
2290,01/03/2020,Expenses,Food,1,0.00,
2291,01/03/2020,Expenses,Utilities,1,300.00,
2292,01/03/2020,Expenses,Health,1,0.00,
2293,01/03/2020,Expenses,Shopping,1,0.00,
2294,01/03/2020,Expenses,Leisure,1,0.00,
2295,01/03/2020,Expenses,Other,1,0.00,
2296,03/03/2020,Expenses,Food,1,53.43,
2297,03/03/2020,Expenses,Leisure,1,0.00,
2298,04/03/2020,Expenses,Food,1,53.27,
2299,08/03/2020,Expenses,Food,1,53.11,
2300,09/03/2020,Expenses,Food,1,52.95,
2301,19/03/2020,Expenses,Food,1,52.79,
2302,20/03/2020,Expenses,Health,1,72.08,
2303,22/03/2020,Expenses,Food,1,52.41,
2304,23/03/2020,Expenses,Food,1,52.26,
2305,27/03/2020,Expenses,Health,1,108.22,
2306,29/03/2020,Expenses,Food,1,51.77,
2307,30/03/2020,Expenses,Food,1,51.62,
2308,30/03/2020,Savings selling,,0.08,2650.26,a2
2309,01/04/2020,Income,,1,3500.00,
2310,01/04/2020,Income,,1,0.00,
2311,01/04/2020,Expenses,Housing,1,1700.00,
2312,01/04/2020,Expenses,Food,1,0.00,
2313,01/04/2020,Expenses,Utilities,1,300.00,
2314,01/04/2020,Expenses,Health,1,0.00,
2315,01/04/2020,Expenses,Shopping,1,0.00,
2316,01/04/2020,Expenses,Leisure,1,0.00,
2317,01/04/2020,Expenses,Other,1,0.00,
2318,01/04/2020,Expenses,Food,1,56.60,
2319,02/04/2020,Expenses,Food,1,56.43,
2320,03/04/2020,Expenses,Food,1,56.26,
2321,06/04/2020,Expenses,Health,1,138.67,
2322,09/04/2020,Expenses,Utilities,1,103.88,
2323,09/04/2020,Expenses,Leisure,1,516.56,
2324,11/04/2020,Expenses,Food,1,53.81,
2325,13/04/2020,Expenses,Health,1,132.57,
2326,28/04/2020,Expenses,Food,1,53.26,
2327,29/04/2020,Expenses,Housing,1,82.24,
2328,01/05/2020,Income,,1,3500.00,
2329,01/05/2020,Income,,1,0.00,
2330,01/05/2020,Expenses,Housing,1,1700.00,
2331,01/05/2020,Expenses,Food,1,0.00,
2332,01/05/2020,Expenses,Utilities,1,300.00,
2333,01/05/2020,Expenses,Health,1,0.00,
2334,01/05/2020,Expenses,Shopping,1,0.00,
2335,01/05/2020,Expenses,Leisure,1,0.00,
2336,01/05/2020,Expenses,Other,1,0.00,
2337,02/05/2020,Savings buying,,0.13,2686.67,a1
2338,03/05/2020,Expenses,Food,1,56.29,
2339,03/05/2020,Expenses,Shopping,1,445.38,
2340,04/05/2020,Expenses,Utilities,1,66.85,
2341,05/05/2020,Expenses,Food,1,54.58,
2342,06/05/2020,Expenses,Food,1,54.42,
2343,08/05/2020,Expenses,Food,1,54.26,
2344,10/05/2020,Expenses,Food,1,54.09,
2345,14/05/2020,Savings buying,,0.12,2698.72,a1
2346,15/05/2020,Expenses,Food,1,52.96,
2347,15/05/2020,Expenses,Leisure,1,8.58,
2348,21/05/2020,Expenses,Food,1,52.78,
2349,23/05/2020,Expenses,Shopping,1,0.00,
2350,24/05/2020,Expenses,Food,1,52.62,
2351,28/05/2020,Expenses,Food,1,52.46,
2352,28/05/2020,Expenses,Utilities,1,71.42,
2353,29/05/2020,Expenses,Food,1,52.09,
2354,29/05/2020,Expenses,Other,1,201.84,
2355,30/05/2020,Expenses,Food,1,51.33,
2356,31/05/2020,Expenses,Shopping,1,1058.54,
2357,01/06/2020,Income,,1,3500.00,
2358,01/06/2020,Income,,1,0.00,
2359,01/06/2020,Expenses,Housing,1,1700.00,
2360,01/06/2020,Expenses,Food,1,0.00,
2361,01/06/2020,Expenses,Utilities,1,300.00,
2362,01/06/2020,Expenses,Health,1,0.00,
2363,01/06/2020,Expenses,Shopping,1,0.00,
2364,01/06/2020,Expenses,Leisure,1,0.00,
2365,01/06/2020,Expenses,Other,1,0.00,
2366,01/06/2020,Expenses,Food,1,52.50,
2367,01/06/2020,Expenses,Other,1,88.54,
2368,03/06/2020,Expenses,Food,1,52.08,
2369,04/06/2020,Savings selling,,0.06,2719.93,a0
2370,05/06/2020,Savings selling,,0.09,2720.49,a1
2371,09/06/2020,Expenses,Food,1,53.14,
2372,12/06/2020,Savings buying,,0.07,2727.90,a0
2373,14/06/2020,Expenses,Health,1,142.86,
2374,16/06/2020,Expenses,Utilities,1,51.90,
2375,17/06/2020,Expenses,Food,1,51.82,
2376,18/06/2020,Expenses,Food,1,51.66,
2377,22/06/2020,Expenses,Food,1,51.51,
2378,23/06/2020,Expenses,Food,1,51.34,
2379,23/06/2020,Expenses,Shopping,1,0.00,
2380,25/06/2020,Expenses,Health,1,74.37,
2381,26/06/2020,Expenses,Food,1,50.97,
2382,27/06/2020,Expenses,Food,1,50.81,
2383,29/06/2020,Expenses,Food,1,50.66,
2384,30/06/2020,Expenses,Food,1,50.51,
2385,01/07/2020,Income,,1,3500.00,
2386,01/07/2020,Income,,1,0.00,
2387,01/07/2020,Expenses,Housing,1,1700.00,
2388,01/07/2020,Expenses,Food,1,0.00,
2389,01/07/2020,Expenses,Utilities,1,300.00,
2390,01/07/2020,Expenses,Health,1,0.00,
2391,01/07/2020,Expenses,Shopping,1,0.00,
2392,01/07/2020,Expenses,Leisure,1,0.00,
2393,01/07/2020,Expenses,Other,1,0.00,
2394,05/07/2020,Expenses,Food,1,54.86,
2395,10/07/2020,Expenses,Food,1,54.69,
2396,14/07/2020,Expenses,Utilities,1,87.43,
2397,16/07/2020,Expenses,Utilities,1,120.21,
2398,18/07/2020,Expenses,Food,1,53.91,
2399,19/07/2020,Expenses,Food,1,53.74,
2400,22/07/2020,Expenses,Food,1,53.58,
2401,23/07/2020,Expenses,Leisure,1,0.00,
2402,24/07/2020,Expenses,Utilities,1,87.84,
2403,25/07/2020,Expenses,Housing,1,195.85,
2404,27/07/2020,Expenses,Health,1,96.79,
2405,28/07/2020,Expenses,Food,1,52.28,
2406,29/07/2020,Expenses,Food,1,52.12,
2407,31/07/2020,Expenses,Food,1,51.97,
2408,31/07/2020,Expenses,Shopping,1,0.00,
2409,01/08/2020,Income,,1,3500.00,
2410,01/08/2020,Income,,1,0.00,
2411,01/08/2020,Expenses,Housing,1,1700.00,
2412,01/08/2020,Expenses,Food,1,0.00,
2413,01/08/2020,Expenses,Utilities,1,300.00,
2414,01/08/2020,Expenses,Health,1,0.00,
2415,01/08/2020,Expenses,Shopping,1,0.00,
2416,01/08/2020,Expenses,Leisure,1,0.00,
2417,01/08/2020,Expenses,Other,1,0.00,
2418,04/08/2020,Expenses,Food,1,56.31,
2419,04/08/2020,Savings buying,,0.13,2780.35,a0
2420,07/08/2020,Expenses,Food,1,55.06,
2421,10/08/2020,Expenses,Food,1,54.89,
2422,11/08/2020,Expenses,Food,1,54.73,
2423,11/08/2020,Expenses,Health,1,131.35,
2424,11/08/2020,Expenses,Shopping,1,834.71,
2425,12/08/2020,Expenses,Food,1,51.67,
2426,14/08/2020,Expenses,Food,1,51.51,
2427,16/08/2020,Expenses,Leisure,1,383.21,
2428,18/08/2020,Expenses,Other,1,115.49,
2429,21/08/2020,Savings buying,,0.1,2797.60,a0
2430,22/08/2020,Expenses,Shopping,1,147.19,
2431,24/08/2020,Expenses,Food,1,48.58,
2432,29/08/2020,Expenses,Food,1,48.43,
2433,01/09/2020,Income,,1,3500.00,
2434,01/09/2020,Income,,1,0.00,
2435,01/09/2020,Expenses,Housing,1,1700.00,
2436,01/09/2020,Expenses,Food,1,0.00,
2437,01/09/2020,Expenses,Utilities,1,300.00,
2438,01/09/2020,Expenses,Health,1,0.00,
2439,01/09/2020,Expenses,Shopping,1,0.00,
2440,01/09/2020,Expenses,Leisure,1,0.00,
2441,01/09/2020,Expenses,Other,1,0.00,
2442,01/09/2020,Expenses,Health,1,107.40,
2443,02/09/2020,Expenses,Food,1,52.48,
2444,03/09/2020,Expenses,Food,1,52.32,
2445,04/09/2020,Expenses,Food,1,52.17,
2446,06/09/2020,Expenses,Food,1,52.01,
2447,09/09/2020,Expenses,Food,1,51.86,
2448,09/09/2020,Expenses,Health,1,134.73,
2449,10/09/2020,Income,,1,444.60,
2450,14/09/2020,Expenses,Food,1,52.64,
2451,16/09/2020,Expenses,Leisure,1,0.00,
2452,19/09/2020,Savings selling,,0.12,2825.71,a1
2453,20/09/2020,Expenses,Utilities,1,79.83,
2454,21/09/2020,Expenses,Food,1,53.30,
2455,23/09/2020,Expenses,Food,1,53.14,
2456,24/09/2020,Income,,1,34.72,
2457,24/09/2020,Expenses,Shopping,1,298.07,
2458,27/09/2020,Expenses,Food,1,52.19,
2459,30/09/2020,Expenses,Food,1,52.03,
2460,30/09/2020,Expenses,Other,1,178.12,
2461,01/10/2020,Income,,1,3500.00,
2462,01/10/2020,Income,,1,0.00,
2463,01/10/2020,Expenses,Housing,1,1700.00,
2464,01/10/2020,Expenses,Food,1,0.00,
2465,01/10/2020,Expenses,Utilities,1,300.00,
2466,01/10/2020,Expenses,Health,1,0.00,
2467,01/10/2020,Expenses,Shopping,1,0.00,
2468,01/10/2020,Expenses,Leisure,1,0.00,
2469,01/10/2020,Expenses,Other,1,0.00,
2470,04/10/2020,Expenses,Food,1,55.84,
2471,07/10/2020,Expenses,Food,1,55.67,
2472,08/10/2020,Expenses,Other,1,337.66,
2473,14/10/2020,Income,,1,400.57,
2474,15/10/2020,Expenses,Shopping,1,0.00,
2475,17/10/2020,Savings selling,,0.11,2853.95,a1
2476,18/10/2020,Expenses,Utilities,1,103.41,
2477,22/10/2020,Expenses,Food,1,56.32,
2478,25/10/2020,Savings selling,,0.08,2860.26,a2
2479,27/10/2020,Expenses,Food,1,56.84,
2480,27/10/2020,Expenses,Other,1,175.57,
2481,30/10/2020,Expenses,Other,1,171.03,
2482,01/11/2020,Income,,1,3500.00,
2483,01/11/2020,Income,,1,0.00,
2484,01/11/2020,Expenses,Housing,1,1700.00,
2485,01/11/2020,Expenses,Food,1,0.00,
2486,01/11/2020,Expenses,Utilities,1,300.00,
2487,01/11/2020,Expenses,Health,1,0.00,
2488,01/11/2020,Expenses,Shopping,1,0.00,
2489,01/11/2020,Expenses,Leisure,1,0.00,
2490,01/11/2020,Expenses,Other,1,0.00,
2491,02/11/2020,Expenses,Other,1,90.13,
2492,07/11/2020,Expenses,Food,1,59.83,
2493,08/11/2020,Expenses,Health,1,105.81,
2494,11/11/2020,Expenses,Shopping,1,202.79,
2495,16/11/2020,Expenses,Food,1,58.73,
2496,16/11/2020,Expenses,Shopping,1,0.00,
2497,21/11/2020,Expenses,Food,1,58.55,
2498,21/11/2020,Savings selling,,0.1,2887.33,a2
2499,22/11/2020,Expenses,Other,1,74.02,
2500,23/11/2020,Expenses,Food,1,59.02,
2501,24/11/2020,Savings buying,,0.12,2890.37,a2
2502,01/12/2020,Income,,1,3500.00,
2503,01/12/2020,Income,,1,0.00,
2504,01/12/2020,Expenses,Housing,1,1700.00,
2505,01/12/2020,Expenses,Food,1,0.00,
2506,01/12/2020,Expenses,Utilities,1,300.00,
2507,01/12/2020,Expenses,Health,1,0.00,
2508,01/12/2020,Expenses,Shopping,1,0.00,
2509,01/12/2020,Expenses,Leisure,1,0.00,
2510,01/12/2020,Expenses,Other,1,0.00,
2511,01/12/2020,Expenses,Food,1,62.30,
2512,04/12/2020,Expenses,Food,1,62.12,
2513,08/12/2020,Expenses,Food,1,61.93,
2514,08/12/2020,Expenses,Shopping,1,714.67,
2515,09/12/2020,Expenses,Housing,1,209.38,
2516,09/12/2020,Expenses,Food,1,59.60,
2517,09/12/2020,Expenses,Shopping,1,0.00,
2518,12/12/2020,Expenses,Food,1,58.74,
2519,15/12/2020,Expenses,Food,1,58.55,
2520,16/12/2020,Savings selling,,0.09,2914.02,a1
2521,17/12/2020,Income,,1,223.55,
2522,17/12/2020,Expenses,Health,1,76.15,
2523,18/12/2020,Expenses,Food,1,59.60,
2524,21/12/2020,Savings buying,,0.12,2917.08,a2
2525,22/12/2020,Expenses,Food,1,58.37,
2526,26/12/2020,Expenses,Health,1,85.92,
2527,28/12/2020,Expenses,Health,1,117.11,
2528,29/12/2020,Expenses,Food,1,57.59,
2529,01/01/2021,Income,,1,3500.00,
2530,01/01/2021,Income,,1,0.00,
2531,01/01/2021,Expenses,Housing,1,1700.00,
2532,01/01/2021,Expenses,Food,1,0.00,
2533,01/01/2021,Expenses,Utilities,1,300.00,
2534,01/01/2021,Expenses,Health,1,0.00,
2535,01/01/2021,Expenses,Shopping,1,0.00,
2536,01/01/2021,Expenses,Leisure,1,0.00,
2537,01/01/2021,Expenses,Other,1,0.00,
2538,01/01/2021,Expenses,Food,1,61.93,
2539,03/01/2021,Expenses,Shopping,1,726.31,
2540,04/01/2021,Expenses,Food,1,59.57,
2541,04/01/2021,Expenses,Leisure,1,0.00,
2542,05/01/2021,Expenses,Food,1,59.39,
2543,07/01/2021,Expenses,Other,1,18.00,
2544,09/01/2021,Expenses,Food,1,59.16,
2545,13/01/2021,Expenses,Food,1,58.98,
2546,13/01/2021,Expenses,Utilities,1,136.95,
2547,14/01/2021,Expenses,Food,1,58.39,
2548,14/01/2021,Expenses,Shopping,1,0.00,
2549,15/01/2021,Expenses,Food,1,58.22,
2550,15/01/2021,Expenses,Shopping,1,0.00,
2551,16/01/2021,Expenses,Food,1,58.04,
2552,17/01/2021,Expenses,Food,1,57.87,
2553,17/01/2021,Expenses,Leisure,1,0.00,
2554,25/01/2021,Expenses,Food,1,57.66,
2555,28/01/2021,Expenses,Utilities,1,98.56,
2556,28/01/2021,Expenses,Other,1,0.00,
2557,29/01/2021,Expenses,Leisure,1,0.00,
2558,01/02/2021,Income,,1,3500.00,
2559,01/02/2021,Income,,1,0.00,
2560,01/02/2021,Expenses,Housing,1,1700.00,
2561,01/02/2021,Expenses,Food,1,0.00,
2562,01/02/2021,Expenses,Utilities,1,300.00,
2563,01/02/2021,Expenses,Health,1,0.00,
2564,01/02/2021,Expenses,Shopping,1,0.00,
2565,01/02/2021,Expenses,Leisure,1,0.00,
2566,01/02/2021,Expenses,Other,1,0.00,
2567,02/02/2021,Expenses,Food,1,61.69,
2568,03/02/2021,Expenses,Food,1,61.51,
2569,06/02/2021,Expenses,Food,1,61.32,
2570,16/02/2021,Expenses,Food,1,61.14,
2571,17/02/2021,Expenses,Shopping,1,0.00,
2572,20/02/2021,Expenses,Food,1,60.96,
2573,20/02/2021,Expenses,Health,1,43.26,
2574,22/02/2021,Expenses,Food,1,60.64,
2575,25/02/2021,Expenses,Food,1,60.46,
2576,26/02/2021,Expenses,Food,1,60.28,
2577,01/03/2021,Income,,1,3500.00,
2578,01/03/2021,Income,,1,0.00,
2579,01/03/2021,Expenses,Housing,1,1700.00,
2580,01/03/2021,Expenses,Food,1,0.00,
2581,01/03/2021,Expenses,Utilities,1,300.00,
2582,01/03/2021,Expenses,Health,1,0.00,
2583,01/03/2021,Expenses,Shopping,1,0.00,
2584,01/03/2021,Expenses,Leisure,1,0.00,
2585,01/03/2021,Expenses,Other,1,0.00,
2586,01/03/2021,Expenses,Food,1,64.60,
2587,03/03/2021,Expenses,Health,1,137.32,
2588,03/03/2021,Savings buying,,0.11,2989.22,a2
2589,05/03/2021,Expenses,Food,1,63.00,
2590,05/03/2021,Expenses,Utilities,1,141.11,
2591,06/03/2021,Expenses,Food,1,62.39,
2592,11/03/2021,Savings buying,,0.1,2997.15,a2
2593,12/03/2021,Expenses,Health,1,99.80,
2594,15/03/2021,Expenses,Food,1,61.01,
2595,16/03/2021,Expenses,Food,1,60.82,
2596,16/03/2021,Savings buying,,0.13,3005.34,a0
2597,16/03/2021,Savings buying,,0.1,3002.07,a2
2598,17/03/2021,Expenses,Food,1,58.57,
2599,17/03/2021,Expenses,Leisure,1,0.00,
2600,18/03/2021,Expenses,Food,1,58.39,
2601,18/03/2021,Expenses,Health,1,163.74,
2602,18/03/2021,Expenses,Other,1,150.71,
2603,19/03/2021,Expenses,Leisure,1,396.38,
2604,22/03/2021,Expenses,Utilities,1,53.13,
2605,24/03/2021,Expenses,Shopping,1,144.45,
2606,29/03/2021,Expenses,Food,1,55.49,
2607,30/03/2021,Expenses,Other,1,275.23,
2608,01/04/2021,Income,,1,3500.00,
2609,01/04/2021,Income,,1,0.00,
2610,01/04/2021,Expenses,Housing,1,1700.00,
2611,01/04/2021,Expenses,Food,1,0.00,
2612,01/04/2021,Expenses,Utilities,1,300.00,
2613,01/04/2021,Expenses,Health,1,0.00,
2614,01/04/2021,Expenses,Shopping,1,0.00,
2615,01/04/2021,Expenses,Leisure,1,0.00,
2616,01/04/2021,Expenses,Other,1,0.00,
2617,03/04/2021,Expenses,Food,1,59.00,
2618,05/04/2021,Expenses,Food,1,58.82,
2619,08/04/2021,Expenses,Food,1,58.65,
2620,09/04/2021,Expenses,Food,1,58.47,
2621,11/04/2021,Expenses,Health,1,98.63,
2622,12/04/2021,Expenses,Food,1,58.00,
2623,19/04/2021,Expenses,Food,1,57.81,
2624,22/04/2021,Expenses,Health,1,185.54,
2625,26/04/2021,Expenses,Food,1,57.08,
2626,30/04/2021,Expenses,Leisure,1,133.55,
2627,01/05/2021,Income,,1,3500.00,
2628,01/05/2021,Income,,1,0.00,
2629,01/05/2021,Expenses,Housing,1,1700.00,
2630,01/05/2021,Expenses,Food,1,0.00,
2631,01/05/2021,Expenses,Utilities,1,300.00,
2632,01/05/2021,Expenses,Health,1,0.00,
2633,01/05/2021,Expenses,Shopping,1,0.00,
2634,01/05/2021,Expenses,Leisure,1,0.00,
2635,01/05/2021,Expenses,Other,1,0.00,
2636,03/05/2021,Expenses,Food,1,61.01,
2637,04/05/2021,Expenses,Health,1,150.06,
2638,07/05/2021,Expenses,Food,1,60.38,
2639,09/05/2021,Expenses,Food,1,60.20,
2640,09/05/2021,Expenses,Leisure,1,0.00,
2641,12/05/2021,Expenses,Shopping,1,0.00,
2642,13/05/2021,Expenses,Food,1,60.02,
2643,13/05/2021,Expenses,Other,1,218.34,
2644,15/05/2021,Expenses,Food,1,59.18,
2645,16/05/2021,Expenses,Food,1,59.01,
2646,17/05/2021,Expenses,Health,1,35.80,
2647,19/05/2021,Expenses,Shopping,1,198.24,
2648,21/05/2021,Expenses,Shopping,1,24.44,
2649,22/05/2021,Expenses,Food,1,58.06,
2650,22/05/2021,Expenses,Shopping,1,0.00,
2651,25/05/2021,Expenses,Leisure,1,0.00,
2652,27/05/2021,Expenses,Food,1,57.89,
2653,27/05/2021,Expenses,Other,1,0.00,
2654,28/05/2021,Expenses,Food,1,57.72,
2655,01/06/2021,Income,,1,3500.00,
2656,01/06/2021,Income,,1,0.00,
2657,01/06/2021,Expenses,Housing,1,1700.00,
2658,01/06/2021,Expenses,Food,1,0.00,
2659,01/06/2021,Expenses,Utilities,1,300.00,
2660,01/06/2021,Expenses,Health,1,0.00,
2661,01/06/2021,Expenses,Shopping,1,0.00,
2662,01/06/2021,Expenses,Leisure,1,0.00,
2663,01/06/2021,Expenses,Other,1,0.00,
2664,02/06/2021,Expenses,Shopping,1,110.83,
2665,07/06/2021,Expenses,Other,1,176.46,
2666,08/06/2021,Expenses,Food,1,61.19,
2667,18/06/2021,Expenses,Utilities,1,102.15,
2668,19/06/2021,Expenses,Food,1,60.68,
2669,19/06/2021,Expenses,Shopping,1,11.21,
2670,20/06/2021,Expenses,Food,1,60.47,
2671,21/06/2021,Expenses,Food,1,60.29,
2672,23/06/2021,Savings buying,,0.07,3104.43,a0
2673,26/06/2021,Expenses,Food,1,59.46,
2674,28/06/2021,Expenses,Food,1,59.28,
2675,01/07/2021,Income,,1,3500.00,
2676,01/07/2021,Income,,1,0.00,
2677,01/07/2021,Expenses,Housing,1,1700.00,
2678,01/07/2021,Expenses,Food,1,0.00,
2679,01/07/2021,Expenses,Utilities,1,300.00,
2680,01/07/2021,Expenses,Health,1,0.00,
2681,01/07/2021,Expenses,Shopping,1,0.00,
2682,01/07/2021,Expenses,Leisure,1,0.00,
2683,01/07/2021,Expenses,Other,1,0.00,
2684,01/07/2021,Expenses,Food,1,63.62,
2685,02/07/2021,Savings buying,,0.11,3110.12,a2
2686,03/07/2021,Expenses,Food,1,62.40,
2687,04/07/2021,Expenses,Food,1,62.21,
2688,05/07/2021,Expenses,Food,1,62.02,
2689,05/07/2021,Savings buying,,0.09,3115.32,a1
2690,05/07/2021,Savings selling,,0.11,3116.28,a0
2691,10/07/2021,Expenses,Food,1,62.02,
2692,10/07/2021,Expenses,Other,1,213.71,
2693,12/07/2021,Expenses,Utilities,1,111.32,
2694,14/07/2021,Expenses,Food,1,60.86,
2695,14/07/2021,Expenses,Shopping,1,94.48,
2696,15/07/2021,Expenses,Food,1,60.39,
2697,17/07/2021,Expenses,Food,1,60.19,
2698,18/07/2021,Expenses,Food,1,60.01,
2699,19/07/2021,Expenses,Utilities,1,97.30,
2700,20/07/2021,Expenses,Food,1,59.54,
2701,23/07/2021,Expenses,Food,1,59.36,
2702,24/07/2021,Expenses,Food,1,59.18,
2703,25/07/2021,Expenses,Food,1,59.00,
2704,27/07/2021,Expenses,Food,1,58.83,
2705,27/07/2021,Expenses,Other,1,118.59,
2706,27/07/2021,Savings buying,,0.08,3137.15,a1
2707,01/08/2021,Income,,1,3500.00,
2708,01/08/2021,Income,,1,0.00,
2709,01/08/2021,Expenses,Housing,1,1700.00,
2710,01/08/2021,Expenses,Food,1,0.00,
2711,01/08/2021,Expenses,Utilities,1,300.00,
2712,01/08/2021,Expenses,Health,1,0.00,
2713,01/08/2021,Expenses,Shopping,1,0.00,
2714,01/08/2021,Expenses,Leisure,1,0.00,
2715,01/08/2021,Expenses,Other,1,0.00,
2716,03/08/2021,Expenses,Food,1,62.03,
2717,04/08/2021,Expenses,Shopping,1,0.00,
2718,06/08/2021,Expenses,Health,1,98.06,
2719,07/08/2021,Expenses,Leisure,1,0.00,
2720,08/08/2021,Expenses,Food,1,61.54,
2721,10/08/2021,Expenses,Food,1,61.35,
2722,14/08/2021,Expenses,Utilities,1,102.67,
2723,14/08/2021,Expenses,Other,1,167.26,
2724,15/08/2021,Expenses,Food,1,60.37,
2725,16/08/2021,Expenses,Food,1,60.19,
2726,19/08/2021,Expenses,Shopping,1,0.00,
2727,20/08/2021,Expenses,Food,1,60.01,
2728,20/08/2021,Expenses,Other,1,253.59,
2729,23/08/2021,Expenses,Shopping,1,305.44,
2730,24/08/2021,Expenses,Food,1,58.15,
2731,25/08/2021,Expenses,Food,1,57.98,
2732,27/08/2021,Expenses,Housing,1,149.79,
2733,27/08/2021,Expenses,Food,1,57.80,
2734,30/08/2021,Expenses,Leisure,1,0.00,
2735,01/09/2021,Income,,1,3500.00,
2736,01/09/2021,Income,,1,0.00,
2737,01/09/2021,Expenses,Housing,1,1700.00,
2738,01/09/2021,Expenses,Food,1,0.00,
2739,01/09/2021,Expenses,Utilities,1,300.00,
2740,01/09/2021,Expenses,Health,1,0.00,
2741,01/09/2021,Expenses,Shopping,1,0.00,
2742,01/09/2021,Expenses,Leisure,1,0.00,
2743,01/09/2021,Expenses,Other,1,0.00,
2744,01/09/2021,Expenses,Utilities,1,91.21,
2745,05/09/2021,Expenses,Utilities,1,105.10,
2746,06/09/2021,Expenses,Shopping,1,0.00,
2747,09/09/2021,Expenses,Food,1,61.09,
2748,09/09/2021,Expenses,Health,1,0.00,
2749,09/09/2021,Expenses,Leisure,1,0.00,
2750,15/09/2021,Expenses,Leisure,1,571.33,
2751,16/09/2021,Expenses,Food,1,59.19,
2752,16/09/2021,Expenses,Leisure,1,875.37,
2753,17/09/2021,Income,,1,220.10,
2754,25/09/2021,Expenses,Food,1,57.05,
2755,27/09/2021,Expenses,Utilities,1,136.81,
2756,27/09/2021,Expenses,Health,1,4.68,
2757,28/09/2021,Expenses,Food,1,56.45,
2758,01/10/2021,Income,,1,3500.00,
2759,01/10/2021,Income,,1,0.00,
2760,01/10/2021,Expenses,Housing,1,1700.00,
2761,01/10/2021,Expenses,Food,1,0.00,
2762,01/10/2021,Expenses,Utilities,1,300.00,
2763,01/10/2021,Expenses,Health,1,0.00,
2764,01/10/2021,Expenses,Shopping,1,0.00,
2765,01/10/2021,Expenses,Leisure,1,0.00,
2766,01/10/2021,Expenses,Other,1,0.00,
2767,01/10/2021,Income,,1,468.58,
2768,01/10/2021,Expenses,Leisure,1,217.96,
2769,09/10/2021,Expenses,Other,1,21.08,
2770,14/10/2021,Income,,1,475.63,
2771,15/10/2021,Expenses,Food,1,62.91,
2772,17/10/2021,Expenses,Utilities,1,118.85,
2773,19/10/2021,Expenses,Shopping,1,0.00,
2774,21/10/2021,Expenses,Food,1,62.36,
2775,24/10/2021,Expenses,Shopping,1,0.00,
